Tf_name	Raw_name	Download_link
Nrf1	wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk.narrowPeak.gz
Nrf1	wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk.narrowPeak.gz
Nrf1	wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk.narrowPeak.gz
Nrf1	wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibA549NrsfV0422111Etoh02UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibA549NrsfV0422111Etoh02UniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibGm12878NrsfPcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878NrsfPcr1xUniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk.narrowPeak.gz
Nrsf	wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsBroadK562P300UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562P300UniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsHaibA549P300V0422111Etoh02UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibA549P300V0422111Etoh02UniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsHaibGm12878P300Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878P300Pcr1xUniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsHaibH1hescP300V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescP300V0416102UniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsHaibHepg2P300V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2P300V0416101UniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsHaibT47dP300V0416102Dm002p1hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibT47dP300V0416102Dm002p1hUniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsSydhGm12878P300bUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878P300bUniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsSydhGm12878P300IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878P300IggmusUniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsSydhHelas3P300sc584sc584IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3P300sc584sc584IggrabUniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsSydhHepg2P300sc582IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2P300sc582IggrabUniPk.narrowPeak.gz
P300	wgEncodeAwgTfbsSydhK562P300IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562P300IggrabUniPk.narrowPeak.gz
Pax5	wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk.narrowPeak.gz
Pax5	wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk.narrowPeak.gz
Pax5	wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk.narrowPeak.gz
Pax5	wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk.narrowPeak.gz
Pbx3	wgEncodeAwgTfbsHaibGm12878Pbx3Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Pbx3Pcr1xUniPk.narrowPeak.gz
Pgc1a	wgEncodeAwgTfbsSydhHepg2Pgc1aForsklnUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Pgc1aForsklnUniPk.narrowPeak.gz
Phf8	wgEncodeAwgTfbsBroadK562Phf8a301772aUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562Phf8a301772aUniPk.narrowPeak.gz
Plu1	wgEncodeAwgTfbsBroadK562Plu1UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562Plu1UniPk.narrowPeak.gz
Pml	wgEncodeAwgTfbsHaibGm12878Pmlsc71910V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Pmlsc71910V0422111UniPk.narrowPeak.gz
Pml	wgEncodeAwgTfbsHaibK562Pmlsc71910V0422111UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Pmlsc71910V0422111UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsBroadHelas3Pol2bUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadHelas3Pol2bUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsBroadHuvecPol2bUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadHuvecPol2bUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsBroadK562Pol2bUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadK562Pol2bUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsBroadNhekPol2bUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsBroadNhekPol2bUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibA549Pol2Pcr2xDex100nmUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibA549Pol2Pcr2xDex100nmUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibA549Pol2Pcr2xEtoh02UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibA549Pol2Pcr2xEtoh02UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibEcc1Pol2V0416102Dm002p1hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibEcc1Pol2V0416102Dm002p1hUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Pol24h8Pcr1xUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibGm12878Pol2Pcr2xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12878Pol2Pcr2xUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibGm12891Pol24h8Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12891Pol24h8Pcr1xUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibGm12891Pol2Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12891Pol2Pcr1xUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibGm12892Pol24h8V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12892Pol24h8V0416102UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibGm12892Pol2V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibGm12892Pol2V0416102UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibH1hescPol24h8V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescPol24h8V0416102UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibH1hescPol2V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibH1hescPol2V0416102UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibHct116Pol24h8V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHct116Pol24h8V0416101UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibHelas3Pol2Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHelas3Pol2Pcr1xUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Pol24h8V0416102UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibHepg2Pol2Pcr2xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHepg2Pol2Pcr2xUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHuvecPol24h8V0416101UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibHuvecPol2Pcr1xUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibHuvecPol2Pcr1xUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibK562Pol24h8V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Pol24h8V0416101UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibK562Pol2V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibK562Pol2V0416101UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhA549Pol2s2IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhA549Pol2s2IggrabUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm10847Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm10847Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm12878Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm12878Pol2s2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Pol2s2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm12878Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12878Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm12891Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12891Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm12892Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm12892Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm15510Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm15510Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm18505Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm18505Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm18526Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm18526Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm18951Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm18951Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm19099Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm19099Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhGm19193Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhGm19193Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhHct116Pol2UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHct116Pol2UcdUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhHek293Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHek293Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhHelas3Pol2s2IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Pol2s2IggrabUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhHelas3Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHelas3Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhHepg2Pol2ForsklnUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Pol2ForsklnUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhHepg2Pol2IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Pol2IggrabUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhHepg2Pol2s2IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHepg2Pol2s2IggrabUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhHuvecPol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhHuvecPol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhImr90Pol2IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhImr90Pol2IggrabUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhK562Pol2Ifna30UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol2Ifna30UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhK562Pol2Ifna6hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol2Ifna6hUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhK562Pol2Ifng30UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol2Ifng30UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhK562Pol2Ifng6hUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol2Ifng6hUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol2IggmusUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhK562Pol2s2IggrabUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol2s2IggrabUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhK562Pol2s2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol2s2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhK562Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhK562Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhMcf10aesPol2Etoh01UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhMcf10aesPol2Etoh01UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhMcf10aesPol2TamUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhMcf10aesPol2TamUniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhNb4Pol2UniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhNb4Pol2UniPk.narrowPeak.gz
Pol2	wgEncodeAwgTfbsSydhPbdePol2UcdUniPk.narrowPeak	http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeAwgTfbsUniform/wgEncodeAwgTfbsSydhPbdePol2UcdUniPk.narrowPeak.gz
